# Data for the a4a model 
# Full age range
 1 10 
# Full year range
 1957 2017 
# Number of surveys
 6 
# Survey min ages
 1 1 1 1 1 1 
# Survey max ages
 9 9 7 10 10 8 
# Survey time as a fraction into the year (one for each survey)
 0.705 0.705 0.705 0.6453376 0.6278328 0.1038277 
# fbar range
 2 6 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 1728 
# Observation data frame 
# fleet	year	age	observation	weights
1	1990	10	-1.98475340992363	1
1	1991	1	1.87088584414127	1
1	1991	2	2.19049792768483	1
1	1991	3	2.04270310609538	1
1	1991	4	1.66815220541465	1
1	1991	5	1.02575329861646	1
1	1991	6	0.994385092845304	1
1	1991	7	-0.84777510951861	1
1	1991	8	-1.83267208511949	1
1	1991	9	-2.24665639631994	1
1	1991	10	-1.72862094953473	1
1	1992	1	1.7588648888953	1
1	1992	2	2.12544888425285	1
1	1992	3	1.94143587961477	1
1	1992	4	1.38650054574281	1
1	1992	5	1.05029006147696	1
1	1992	6	0.280739534137089	1
1	1992	7	0.0978612783476631	1
1	1992	8	-1.4863105009494	1
1	1992	9	-2.25863554600591	1
1	1992	10	-1.59707413547534	1
1	1993	1	1.28515873682841	1
1	1993	2	1.98883170992813	1
1	1993	3	1.84472237011463	1
1	1993	4	1.2485167370172	1
1	1993	5	0.744970027830746	1
1	1993	6	0.340695822789202	1
1	1993	7	-0.56056555671306	1
1	1993	8	-0.624315685891288	1
1	1993	9	-2.09283020637249	1
1	1993	10	-1.65830581592054	1
1	1994	1	1.17037976367064	1
1	1994	2	1.48952519261279	1
1	1994	3	1.68471299755264	1
1	1994	4	1.12298480759289	1
1	1994	5	0.578821309406132	1
1	1994	6	0.0424585234731971	1
1	1994	7	-0.520995355422956	1
1	1994	8	-1.47800209247044	1
1	1994	9	-1.52449964532491	1
1	1994	10	-1.89043199685726	1
1	1995	1	1.47770633888004	1
1	1995	2	1.49150511541689	1
1	1995	3	1.30076974893474	1
1	1995	4	1.01319129392994	1
1	1995	5	0.436090853821408	1
1	1995	6	-0.144378997488046	1
1	1995	7	-0.832413790326353	1
1	1995	8	-1.48025592801506	1
1	1995	9	-2.43222245728362	1
1	1995	10	-1.75775238479778	1
1	1996	1	1.29043500674337	1
1	1996	2	2.08319076931616	1
1	1996	3	1.49517905077997	1
1	1996	4	0.661584910117789	1
1	1996	5	0.295053599281024	1
1	1996	6	-0.297574789059755	1
1	1996	7	-0.975953733059011	1
1	1996	8	-1.67803621871585	1
1	1996	9	-2.2824529960847	1
1	1996	10	-1.93629496020661	1
1	1997	1	2.24119269668351	1
1	1997	2	2.17951695215347	1
1	1997	3	2.12516672104927	1
